date,threads,elapsed,min,max,avg,last,cnt,tps,bytes,bps,err,reason,remove
Sat Jun 26 22:31:24 CEST 2021,73,720032,2192,58876,6911.2,5065,29,0.13,114045764,515319,0,200425,Interval
Sat Jun 26 22:31:25 CEST 2021,73,721042,2192,58876,6911.2,5065,29,0.13,114045764,515319,0,200425,Interval
Sat Jun 26 22:31:26 CEST 2021,73,722053,2192,58876,6911.2,5065,29,0.13,114045764,515319,0,200425,Interval
Sat Jun 26 22:31:27 CEST 2021,73,723058,2192,58876,6911.2,5065,29,0.13,114045764,515319,0,200425,Interval
Sat Jun 26 22:31:28 CEST 2021,73,724069,2192,58876,6911.2,5065,29,0.13,114045764,515319,0,200425,Interval
Sat Jun 26 22:31:29 CEST 2021,73,725092,2192,58876,6911.2,5065,29,0.13,114045764,515319,0,200425,Interval
Sat Jun 26 22:31:30 CEST 2021,74,726094,2192,58876,6911.2,5065,29,0.13,114045764,515319,0,200425,Interval
Sat Jun 26 22:31:31 CEST 2021,74,727116,2192,58876,6911.2,5065,29,0.13,114045764,515319,0,200425,Interval
Sat Jun 26 22:31:32 CEST 2021,74,728119,2192,58876,6911.2,5065,29,0.13,114045764,515319,0,200425,Interval
Sat Jun 26 22:31:34 CEST 2021,74,729747,2192,58876,6911.2,5065,29,0.13,114045764,515319,0,200425,Interval
Sat Jun 26 22:31:35 CEST 2021,74,730762,2192,58876,6911.2,5065,29,0.13,114045764,515319,0,200425,Interval
Sat Jun 26 22:31:37 CEST 2021,74,731763,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:39 CEST 2021,74,734158,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:40 CEST 2021,74,735168,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:41 CEST 2021,75,736181,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:42 CEST 2021,75,737182,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:43 CEST 2021,75,738221,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:44 CEST 2021,75,739258,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:45 CEST 2021,75,740267,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:46 CEST 2021,75,741272,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:47 CEST 2021,75,742478,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:48 CEST 2021,75,743484,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:49 CEST 2021,75,744497,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:50 CEST 2021,75,745506,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:51 CEST 2021,76,746522,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:52 CEST 2021,76,747527,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:53 CEST 2021,76,748529,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:54 CEST 2021,76,749627,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:55 CEST 2021,76,750636,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:56 CEST 2021,76,751722,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:57 CEST 2021,76,752739,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:58 CEST 2021,76,753743,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:31:59 CEST 2021,76,754983,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:00 CEST 2021,76,755995,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:01 CEST 2021,77,757005,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:05 CEST 2021,77,760278,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:06 CEST 2021,77,761336,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:10 CEST 2021,77,764273,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:11 CEST 2021,78,766573,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:12 CEST 2021,78,767574,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:14 CEST 2021,78,769290,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:17 CEST 2021,78,771668,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:19 CEST 2021,78,774540,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:20 CEST 2021,78,775548,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:21 CEST 2021,79,776550,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:24 CEST 2021,79,778843,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:25 CEST 2021,79,780257,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:26 CEST 2021,79,781261,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:27 CEST 2021,79,782288,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:28 CEST 2021,79,783320,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:29 CEST 2021,79,784428,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:30 CEST 2021,79,785453,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:31 CEST 2021,80,786474,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:32 CEST 2021,80,787494,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:33 CEST 2021,80,788499,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:34 CEST 2021,80,789563,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:35 CEST 2021,80,790593,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:36 CEST 2021,80,791650,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:38 CEST 2021,80,793245,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:39 CEST 2021,80,794282,2192,58876,6858.6,5333,30,0.14,117985934,576818,0,205758,Interval
Sat Jun 26 22:32:40 CEST 2021,80,795288,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:32:43 CEST 2021,81,798848,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:32:44 CEST 2021,81,799854,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:32:46 CEST 2021,81,801251,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:32:47 CEST 2021,81,802307,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:32:48 CEST 2021,81,803398,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:32:50 CEST 2021,81,805339,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:32:51 CEST 2021,82,806339,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:32:52 CEST 2021,82,807343,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:32:53 CEST 2021,82,808571,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:32:54 CEST 2021,82,809615,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:32:55 CEST 2021,82,810744,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:32:56 CEST 2021,82,811920,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:32:57 CEST 2021,82,813044,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:32:58 CEST 2021,82,814096,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:33:00 CEST 2021,82,815391,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:33:01 CEST 2021,82,816570,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:33:02 CEST 2021,82,818039,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:33:03 CEST 2021,83,819043,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:33:04 CEST 2021,83,820092,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:33:05 CEST 2021,83,821113,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:33:07 CEST 2021,83,822271,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:33:08 CEST 2021,83,823731,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:33:09 CEST 2021,83,824751,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:33:10 CEST 2021,83,825791,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:33:11 CEST 2021,84,826805,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:33:12 CEST 2021,84,827811,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:33:14 CEST 2021,84,829384,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:33:15 CEST 2021,84,830402,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:33:16 CEST 2021,84,831809,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:33:17 CEST 2021,84,832934,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:33:18 CEST 2021,84,833966,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:33:25 CEST 2021,84,839773,2191,59728,6799.32,5021,31,0.14,121928269,566281,0,210779,Interval
Sat Jun 26 22:33:26 CEST 2021,85,841686,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:27 CEST 2021,85,842696,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:28 CEST 2021,85,843709,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:29 CEST 2021,85,844711,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:30 CEST 2021,85,845831,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:31 CEST 2021,86,846838,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:32 CEST 2021,86,847864,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:33 CEST 2021,86,848867,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:34 CEST 2021,86,849893,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:35 CEST 2021,86,850900,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:36 CEST 2021,86,851906,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:37 CEST 2021,86,852952,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:38 CEST 2021,86,854023,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:40 CEST 2021,86,855183,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:41 CEST 2021,87,856496,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:42 CEST 2021,87,857508,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:43 CEST 2021,87,858514,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:44 CEST 2021,87,859540,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:45 CEST 2021,87,860543,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:46 CEST 2021,87,861543,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:47 CEST 2021,87,862607,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:48 CEST 2021,87,863662,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:49 CEST 2021,87,864667,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:50 CEST 2021,88,865715,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:51 CEST 2021,88,866888,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:52 CEST 2021,88,867956,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:53 CEST 2021,88,869033,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:54 CEST 2021,88,870070,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:56 CEST 2021,88,871350,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:33:57 CEST 2021,88,872494,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:00 CEST 2021,88,875786,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:01 CEST 2021,89,877050,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:02 CEST 2021,89,878054,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:03 CEST 2021,89,879093,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:04 CEST 2021,89,880099,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:06 CEST 2021,89,881136,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:07 CEST 2021,89,882565,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:08 CEST 2021,89,883627,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:10 CEST 2021,89,884851,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:11 CEST 2021,89,886640,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:13 CEST 2021,90,888134,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:17 CEST 2021,90,889166,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:18 CEST 2021,90,893571,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:26 CEST 2021,90,901081,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:27 CEST 2021,91,902931,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:28 CEST 2021,91,903946,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:29 CEST 2021,91,904950,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:30 CEST 2021,92,905955,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:31 CEST 2021,92,906955,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:33 CEST 2021,92,908600,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:34 CEST 2021,92,909659,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:35 CEST 2021,92,910694,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:36 CEST 2021,92,911772,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:37 CEST 2021,92,912808,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:38 CEST 2021,92,913841,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:40 CEST 2021,92,915400,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:41 CEST 2021,93,916402,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:42 CEST 2021,93,917446,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:43 CEST 2021,93,918513,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:44 CEST 2021,93,919518,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:45 CEST 2021,93,920523,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:46 CEST 2021,93,921542,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:47 CEST 2021,93,922551,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:48 CEST 2021,93,923581,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:49 CEST 2021,93,924586,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:50 CEST 2021,93,925610,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:51 CEST 2021,94,926632,2191,87014,7852.87,40513,32,0.12,125868966,511182,0,251292,Interval
Sat Jun 26 22:34:52 CEST 2021,94,927638,2191,87014,7758.42,4736,33,0.14,129811885,579134,0,256028,Interval
Sat Jun 26 22:34:53 CEST 2021,94,928692,2191,87014,7758.42,4736,33,0.14,129811885,579134,0,256028,Interval
Sat Jun 26 22:34:54 CEST 2021,94,929740,2191,87014,7758.42,4736,33,0.14,129811885,579134,0,256028,Interval
Sat Jun 26 22:34:55 CEST 2021,94,930777,2191,87014,7758.42,4736,33,0.14,129811885,579134,0,256028,Interval
Sat Jun 26 22:34:59 CEST 2021,94,931912,2191,87014,7758.42,4736,33,0.14,129811885,579134,0,256028,Interval
Sat Jun 26 22:35:00 CEST 2021,94,935808,2191,87014,7758.42,4736,33,0.14,129811885,579134,0,256028,Interval
Sat Jun 26 22:35:04 CEST 2021,95,939826,2191,87014,7758.42,4736,33,0.14,129811885,579134,0,256028,Interval
Sat Jun 26 22:35:05 CEST 2021,95,940841,2191,87014,7758.42,4736,33,0.14,129811885,579134,0,256028,Interval
Sat Jun 26 22:35:06 CEST 2021,95,941844,2191,87014,7758.42,4736,33,0.14,129811885,579134,0,256028,Interval
Sat Jun 26 22:35:07 CEST 2021,95,942884,2191,87014,7758.42,4736,33,0.14,129811885,579134,0,256028,Interval
Sat Jun 26 22:35:08 CEST 2021,95,944061,2191,87014,7758.42,4736,33,0.14,129811885,579134,0,256028,Interval
Sat Jun 26 22:35:09 CEST 2021,95,945064,2191,87014,7758.42,4736,33,0.14,129811885,579134,0,256028,Interval
Sat Jun 26 22:35:10 CEST 2021,96,946066,2191,87014,7758.42,4736,33,0.14,129811885,579134,0,256028,Interval
Sat Jun 26 22:35:11 CEST 2021,96,947067,2191,87014,7758.42,4736,33,0.14,129811885,579134,0,256028,Interval
Sat Jun 26 22:35:12 CEST 2021,96,948073,2191,87014,7758.42,4736,33,0.14,129811885,579134,0,256028,Interval
Sat Jun 26 22:35:13 CEST 2021,96,949077,2191,87014,7758.42,4736,33,0.14,129811885,579134,0,256028,Interval
Sat Jun 26 22:35:14 CEST 2021,96,950086,2153,87014,7621.55,3105,34,0.13,133755972,535336,0,259133,Interval
Sat Jun 26 22:35:15 CEST 2021,96,951091,2153,88198,7573.94,5955,35,0.15,137698891,592080,0,265088,Interval
Sat Jun 26 22:35:16 CEST 2021,96,952098,2153,88198,7605.77,8720,36,0.15,141641824,594441,0,273808,Interval
Sat Jun 26 22:35:19 CEST 2021,96,954183,2153,88198,7605.77,8720,36,0.15,141641824,594441,0,273808,Interval
Sat Jun 26 22:35:20 CEST 2021,96,955185,2153,88198,7605.77,8720,36,0.15,141641824,594441,0,273808,Interval
Sat Jun 26 22:35:21 CEST 2021,97,956186,2153,88198,7605.77,8720,36,0.15,141641824,594441,0,273808,Interval
Sat Jun 26 22:35:22 CEST 2021,97,957188,2153,88198,7605.77,8720,36,0.15,141641824,594441,0,273808,Interval
Sat Jun 26 22:35:23 CEST 2021,97,958206,2153,88198,7605.77,8720,36,0.15,141641824,594441,0,273808,Interval
Sat Jun 26 22:35:24 CEST 2021,97,959213,2153,88198,7605.77,8720,36,0.15,141641824,594441,0,273808,Interval
Sat Jun 26 22:35:25 CEST 2021,97,960216,2153,88198,7605.77,8720,36,0.15,141641824,594441,0,273808,Interval
Sat Jun 26 22:35:26 CEST 2021,97,961256,2153,88198,7605.77,8720,36,0.15,141641824,594441,0,273808,Interval
Sat Jun 26 22:35:27 CEST 2021,97,962276,2153,88198,7605.77,8720,36,0.15,141641824,594441,0,273808,Interval
Sat Jun 26 22:35:28 CEST 2021,97,963346,2153,88198,7605.77,8720,36,0.15,141641824,594441,0,273808,Interval
Sat Jun 26 22:35:29 CEST 2021,97,964349,2153,88198,7605.77,8720,36,0.15,141641824,594441,0,273808,Interval
Sat Jun 26 22:35:30 CEST 2021,97,965376,2153,88198,7605.77,8720,36,0.15,141641824,594441,0,273808,Interval
Sat Jun 26 22:35:31 CEST 2021,98,966382,2153,88198,7605.77,8720,36,0.15,141641824,594441,0,273808,Interval
Sat Jun 26 22:35:32 CEST 2021,98,967436,2153,88198,7605.77,8720,36,0.15,141641824,594441,0,273808,Interval
Sat Jun 26 22:35:33 CEST 2021,98,968450,2153,88198,7605.77,8720,36,0.15,141641824,594441,0,273808,Interval
Sat Jun 26 22:35:34 CEST 2021,98,969460,2153,88198,7605.77,8720,36,0.15,141641824,594441,0,273808,Interval
Sat Jun 26 22:35:35 CEST 2021,98,970466,2153,88198,7605.77,8720,36,0.15,141641824,594441,0,273808,Interval
Sat Jun 26 22:35:36 CEST 2021,98,971499,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:35:37 CEST 2021,98,972613,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:35:41 CEST 2021,98,973826,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:35:42 CEST 2021,99,978085,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:35:44 CEST 2021,99,979089,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:35:45 CEST 2021,99,980185,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:35:46 CEST 2021,99,981199,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:35:47 CEST 2021,99,982221,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:35:48 CEST 2021,99,983298,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:35:49 CEST 2021,99,984298,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:35:50 CEST 2021,99,985329,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:35:51 CEST 2021,100,986339,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:35:52 CEST 2021,100,987366,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:35:53 CEST 2021,100,988381,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:35:54 CEST 2021,100,989571,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:35:55 CEST 2021,100,990583,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:35:57 CEST 2021,100,991587,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:35:58 CEST 2021,100,993249,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:35:59 CEST 2021,100,994852,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:36:00 CEST 2021,100,995868,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:36:01 CEST 2021,101,996893,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:36:02 CEST 2021,101,997926,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:36:03 CEST 2021,101,998932,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:36:04 CEST 2021,101,999987,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
Sat Jun 26 22:36:06 CEST 2021,101,1001314,2153,88198,7624.16,8286,37,0.15,145585326,595506,0,282094,Interval
